"Bug ID","Type","Summary","Product","Component","Assignee","Status","Resolution","Updated","Alias","Blocks","Classification","Depends on","Flags","Hardware","Keywords","Last Visit","Number of Comments","Opened","OS","Priority","Reporter","Reporter Real Name","Severity","Summary","Version","Votes","Whiteboard"
96615,"defect","JavaScript part of page not displayed","Core","JavaScript Engine","rogerl","CLOSED","INVALID","2002-01-18 00:39:55",,,"Components",,,"x86",,,5,"2001-08-23 04:50:29","Windows 2000"," --","mozilla","Jimmy Hagmeier","normal","JavaScript part of page not displayed","Trunk",0,
99628,"defect","Javascript causes mozilla to crash when it completes its function.","Core","JavaScript Engine","rogerl","CLOSED","WORKSFORME","2002-01-18 00:39:55",,,"Components",,,"x86",,,6,"2001-09-14 10:00:51","Windows NT"," --","daniel","Daniel","normal","Javascript causes mozilla to crash when it completes its function.","Trunk",0,
127555,"defect","DoubleClick pop-under gets past advanced script prefs (NYTimes)","Core","JavaScript Engine","rogerl","CLOSED","DUPLICATE","2002-07-21 05:39:48",,,"Components",,,"x86",,,3,"2002-02-24 08:21:00","Windows 2000"," --","rafeco",,"normal","DoubleClick pop-under gets past advanced script prefs (NYTimes)","Trunk",0,
145956,"defect","problem with mouseovers using change of .src property","Core","JavaScript Engine","rogerl","CLOSED","INVALID","2002-05-21 15:17:14",,,"Components",,,"x86",,,4,"2002-05-21 05:34:10","Windows 2000"," --","prisma01","Sebastian Schmachtel","major","problem with mouseovers using change of .src property","Trunk",0,
151875,"defect","javascript not supported","Core","JavaScript Engine","rogerl","CLOSED","INVALID","2002-06-14 14:31:50",,,"Components",,,"x86",,,4,"2002-06-14 12:11:11","Windows 2000"," --","winny.sylvain","sylvain Le Petit","normal","javascript not supported","Trunk",0,
196206,"defect","RegExp not matching with style backgroundColor (rgb(x, x, x))","Core","JavaScript Engine","rogerl","CLOSED","INVALID","2003-03-06 12:33:51",,,"Components",,,"All",,,5,"2003-03-06 10:24:09","All"," --","nospam","Herbert Georg Fischer","normal","RegExp not matching with style backgroundColor (rgb(x, x, x))","Trunk",0,
203352,"defect","onClick event does not work outside of form element","Core","JavaScript Engine","rogerl","CLOSED","INVALID","2003-04-25 11:29:25",,,"Components",,,"x86",,,4,"2003-04-25 09:58:39","Windows 98"," --","ve3ll","john russell","normal","onClick event does not work outside of form element","Trunk",0,
85441,"defect","Crash when tabbing out of a text form control after creating a new profile.","Core","Layout: Form Controls","saari","CLOSED","DUPLICATE","2001-07-10 12:51:28",,,"Components",,,"x86","crash",,9,"2001-06-12 09:17:01","All"," --","gregory","Greg Breland","critical","Crash when tabbing out of a text form control after creating a new profile.","Trunk",0,
197748,"defect","Unable to save image","Core","DOM: UI Events & Focus Handling","saari","CLOSED","DUPLICATE","2019-03-13 06:46:04",,,"Components",,,"x86",,,4,"2003-03-16 16:33:39","Windows 2000"," --","budd","buddy","major","Unable to save image","Trunk",0,
109527,"defect","request for ""Thai [th]"" in Preferences --> Navigator --> Languages","Core","Internationalization","samir_bugzilla","CLOSED","DUPLICATE","2002-02-20 23:08:34",,,"Components",,,"x86",,,4,"2001-11-10 10:13:36","Windows 2000"," --","arthit","Arthit Suriyawongkul","minor","request for ""Thai [th]"" in Preferences --> Navigator --> Languages","Trunk",0,
83209,"defect","mozilla causes page fault in xpcom.dll","Core","XPCOM","scc","CLOSED","INVALID","2020-12-09 12:56:52",,,"Components",,,"x86","crash",,17,"2001-05-29 17:17:08","Windows 98"," --","tenet75","T Mui","critical","mozilla causes page fault in xpcom.dll","Trunk",1,
79052,"defect","Javascript exception:  ""Access to property denied""","Core","Security","security-bugs","CLOSED","DUPLICATE","2001-05-30 05:45:27",,,"Components",,,"x86",,,7,"2001-05-05 16:14:14","FreeBSD"," --","doug","Doug Poland","critical","Javascript exception:  ""Access to property denied""","Trunk",0,
100546,"defect","window.opener access to property denied","Core","Security: CAPS","security-bugs","CLOSED","INVALID","2001-10-18 14:52:30",,,"Components",,,"x86",,,7,"2001-09-19 08:03:30","Windows 2000"," --","brianchi73","Brian McKee","major","window.opener access to property denied","Trunk",0,
106521,"defect","javascript capabilities don't work (window.open, window.resizeto, etc...)","Core","Security","security-bugs","CLOSED","WORKSFORME","2001-11-05 17:31:44",,,"Components",,,"x86",,,5,"2001-10-24 12:42:36","Linux"," --","jeff","Jeff Wiegley","normal","javascript capabilities don't work (window.open, window.resizeto, etc...)","Trunk",0,
193558,"defect","unable to include a href to file:// in web page. security error content at http://localhost/x.html may not link to file:///c:/temp/ in javascript console","Core","Security: CAPS","security-bugs","CLOSED","DUPLICATE","2003-05-29 13:20:00",,,"Components",,,"x86",,,6,"2003-02-16 05:25:58","Windows 2000"," --","mdaskalo","Mihail Daskalov","major","unable to include a href to file:// in web page. security error content at http://localhost/x.html may not link to file:///c:/temp/ in javascript console","Trunk",0,
202335,"enhancement","choose port disabled for security reasons","Core","Security","security-bugs","CLOSED","INVALID","2013-09-10 02:31:26",,,"Components",,,"x86",,,8,"2003-04-16 16:39:21","Windows XP"," --","darkmaxou","darkmaxou","normal","choose port disabled for security reasons","Trunk",0,
85859,"defect","Sun's Copy/Cut/Paste key don't work on HTML Editor","Core","DOM: Editor","sep","CLOSED","FIXED","2002-11-04 00:17:18",,163789,"Components",,,"Sun",,,16,"2001-06-14 00:47:31","Solaris"," --","masaki.katakai","Masaki Katakai","normal","Sun's Copy/Cut/Paste key don't work on HTML Editor","Trunk",0,"[keybnd], SunKey"
93586,"defect","Character coding can't be applied to the ALL frame of the homepage.","Core","Internationalization","shanjian","CLOSED","FIXED","2002-06-26 08:14:36",,,"Components",,,"All","intl",,15,"2001-08-03 19:02:18","All"," --","l_chicken",,"minor","Character coding can't be applied to the ALL frame of the homepage.","Trunk",0,
123496,"defect","quotation marks not working properly","Core","Internationalization","tetsuroy","CLOSED","WORKSFORME","2003-02-13 07:36:41",,,"Components",,,"x86","intl",,7,"2002-02-05 00:58:39","Windows 2000"," --","tim","Tim Coote","normal","quotation marks not working properly","Trunk",0,
135167,"defect","doesn't display content","Core","Internationalization","tetsuroy","CLOSED","WORKSFORME","2002-05-01 12:35:20",,,"Components",,,"x86","intl",,8,"2002-04-03 08:31:39","Windows 98"," --","pplwong","Wong, Paul","normal","doesn't display content","Trunk",0,
151545,"defect","text style ""bold"" and ""italic"" didn't applied with Thai text","Core","Internationalization","tetsuroy","CLOSED","INVALID","2002-06-27 09:19:32","thai-bold-italic",65896,"Components",,,"Sun","intl",,13,"2002-06-13 08:35:16","Solaris"," --","arthit.suriyawongkul","Arthit Suriyawongkul","normal","text style ""bold"" and ""italic"" didn't applied with Thai text","Trunk",0,
164758,"defect","Line wrapping issues with some punctuations","Core","Internationalization","tetsuroy","CLOSED","INVALID","2002-08-26 23:33:23",,,"Components",,,"x86",,,3,"2002-08-26 23:17:33","Windows 2000"," --","ruixu","Rui Xu","normal","Line wrapping issues with some punctuations","Trunk",0,
171961,"defect","POLYTONIC unicode Greek web pages replace polytonic accents with ""?""","Core","Internationalization","tetsuroy","CLOSED","WORKSFORME","2002-10-02 19:12:24","Unicode_Greek_Suppt",,"Components",,,"PowerPC","intl",,8,"2002-10-01 11:17:29","macOS"," --","theo","Theodore Nicolakis","major","POLYTONIC unicode Greek web pages replace polytonic accents with ""?""","Trunk",0,
180400,"defect","Can't type in Armenian (unicode), but can copy/paste Armenian (unicode) text","Core","Internationalization","tetsuroy","CLOSED","INVALID","2003-02-17 05:14:56",,,"Components",,,"x86","intl",,9,"2002-11-15 15:46:10","Windows 2000"," --","hayk","Hayk Chamyan","normal","Can't type in Armenian (unicode), but can copy/paste Armenian (unicode) text","Trunk",0,
182048,"defect","I can’t input Hindi or Punjabi characters","Core","Internationalization","tetsuroy","CLOSED","INVALID","2002-11-27 11:43:49",,,"Components",,,"x86",,,5,"2002-11-26 10:43:34","Windows XP"," --","glutexo","Glutexo","normal","I can’t input Hindi or Punjabi characters","Trunk",0,
89786,"enhancement","easier URL pasting","Core","XUL","trudelle","CLOSED","WORKSFORME","2001-07-07 17:52:09",,,"Components",,,"x86",,,3,"2001-07-07 17:33:48","Linux"," --","leary","Michael Leary","normal","easier URL pasting","Trunk",0,
